iso3,year,gdp_pc_ppp,primary_enrollment,under5_mortality,water_access,dtp3_immunization,measles_immunization,physicians_per_1000,sanitation_access,health_exp_pc,gini_index,infant_mortality,life_expectancy,fertility_rate,urban_pop_pct
EST,2009,29281.6798284656,100.181121826172,5.0,98.7740812931391,95.0,95.0,3.281,99.3394223505559,1006.50708008,31.4,3.9,74.8243902439024,1.7,67.7348909034398
EST,2010,30067.501040775,99.5972671508789,4.6,98.924086764246,94.0,95.0,3.244,99.2786089293532,966.19024658,32.0,3.6,75.4292682926829,1.72,67.8048042926262
EST,2011,32453.1008476709,99.042839050293,4.2,99.075060117403,93.0,94.0,3.294,99.2179098220074,1061.1628418,32.5,3.3,76.2292682926829,1.61,67.8775556334506
EST,2012,33765.4302075072,98.3196105957031,3.9,99.2291464773041,94.0,94.0,3.284,99.1574914721091,1058.71960449,32.9,3.0,76.3268292682927,1.56,67.9629593320316
EST,2013,34481.0148921506,97.6795196533203,3.6,99.3847877447218,94.0,94.0,3.335,99.0971593772044,1194.86206055,35.1,2.8,77.1414634146341,1.52,68.0923458296768
EST,2014,35720.3025335234,97.5922622680664,3.4,99.5393104564203,93.0,93.0,3.361,99.0367024476379,1287.76123047,34.6,2.6,77.0341463414634,1.54,68.2668382808032
EST,2015,36353.0580520449,97.1191482543945,3.2,99.6927225302901,93.0,93.0,3.417,99.0355098457434,1156.20275879,32.7,2.4,77.590243902439,1.58,68.4796609690553
EST,2016,37466.5561839318,97.2923431396484,3.0,99.8450343236061,93.0,93.0,3.457,99.0342292897259,1226.0859375,31.2,2.3,77.6414634146342,1.6,68.724038178078
EST,2017,39529.785973279,97.2500534057617,2.8,99.9257062109249,93.0,93.0,3.468,99.0328460543917,1350.12646484,30.4,2.2,78.0926829268293,1.59,68.9931941915158
EST,2018,40849.8473475564,97.4559478759766,2.7,99.9485371012832,92.0,87.0,3.483,99.0313545119292,1553.43347168,30.3,2.0,78.2439024390244,1.67,69.2803532930133
EST,2019,42215.0343835811,98.1577224731445,2.5,99.9714771406741,91.0,88.0,3.469,99.0297517072032,1599.3503418,30.8,1.9,78.6463414634147,1.66,69.5787397662154
EST,2020,40916.7194113327,98.3466720581055,2.4,99.9945255363523,91.0,91.0,3.479,99.0280228246995,1789.03417969,30.7,1.8,78.5951219512195,1.58,69.8815778947665
ETH,2005,952.115666282409,74.5096893310547,108.3,26.3576124690887,43.0,40.0,0.031,4.31725101635963,6.4820013,,74.4,54.364,6.194,15.982967376709
ETH,2006,1024.72911937532,79.2329330444336,102.4,27.8655119170134,46.0,44.0,0.026,4.60119614731006,8.42413712,,70.9,55.402,6.047,16.2148475646973
ETH,2007,1109.14330259683,85.4697265625,96.9,29.3784617293428,50.0,49.0,0.022,4.88681883136837,11.63210678,,67.7,56.566,5.887,16.0948330261902
ETH,2008,1193.74728331296,91.4530181884766,91.8,30.9869711535733,54.0,54.0,0.024,5.196915075959,13.03863621,,64.7,57.733,5.695,16.7936706542969
ETH,2009,1262.46398000981,90.3419418334961,87.1,32.5882446657978,58.0,59.0,0.025,5.50779854946485,15.1445961,,61.8,58.715,5.488,17.1511001586914
ETH,2010,1381.19044650715,88.511037030714,82.7,34.1836897406234,61.0,64.0,,5.82002469888892,16.17102051,33.2,59.2,59.709,5.282,17.4937839508057
ETH,2011,1492.53396469943,90.6282577514648,78.6,35.7718966203647,65.0,68.0,,6.13343630352376,14.62286568,,56.8,60.595,5.08,17.863790512085
ETH,2012,1576.76875733933,89.9253221073517,74.8,37.3536456061453,61.0,62.0,,6.44846430368166,20.00217628,,54.4,61.443,4.887,18.2061367034912
ETH,2013,1696.86515588665,,71.2,38.9189287309583,59.0,55.0,,6.76236331987807,19.26698494,,52.2,62.161,4.708,18.615514755249
ETH,2014,1821.39161772403,93.1145890062913,67.7,40.4770660365689,61.0,54.0,,7.07793835749952,21.6064415,,50.0,62.927,4.605,19.0262870788574
ETH,2015,1957.41454184551,94.0857534729235,64.4,42.0272706430081,62.0,56.0,,7.39517563066231,23.21817207,35.0,47.9,63.592,4.529,19.451566696167
ETH,2016,2084.84055616471,,61.3,43.569746379878,64.0,57.0,,7.71437321783047,24.34373283,,45.9,64.162,4.473,19.8763618469238
ETH,2017,2222.82824478259,101.223991472845,58.4,45.1032760984933,65.0,59.0,,8.0353579200927,24.18239403,,44.0,64.766,4.401,20.3084850311279
ETH,2018,2311.16511656359,,55.8,46.6289667749081,62.0,54.0,0.075,8.35875920842316,23.5205574,,42.3,65.257,4.371,20.7838096618652
ETH,2019,2437.97046047967,,53.6,48.1464763368745,61.0,56.0,0.089,8.68474048756754,25.93511963,,40.8,65.741,4.347,21.2486705780029
ETH,2020,2516.54907638899,112.6701710274,51.5,49.6550451612317,62.0,57.0,0.102,9.01330021395482,28.28001595,,39.4,65.969,4.274,21.6260051727295
EUU,2005,43477.091531045,103.52172088623,5.91993705430458,99.4702572782722,96.3297445820557,92.8431959243272,,96.7565900399906,2484.4519124792,,4.85532218719732,78.2751410316852,1.46660715604414,72.4002351707177
EUU,2006,44947.0641658876,103.352073669434,5.65147207409268,99.4889060115009,96.9702482399044,93.6670149965167,,96.881419406936,2633.24060077167,,4.66294388609436,78.6721282949285,1.49455545268576,72.5614920699129
EUU,2007,46274.9825825459,103.081672668457,5.42348341235373,99.5067540161557,96.9188394572301,94.2237702946361,,97.0140820475703,3004.23168365245,,4.45694723956561,78.9060450955774,1.5151566756709,72.6886302974583
EUU,2008,46521.2455019681,102.696670532227,5.23785001849768,99.5242306799606,96.9360802009297,94.2331424964,,97.146062412175,3413.63651740455,,4.30400878499754,79.1296281887548,1.56501549943226,72.821398818322
EUU,2009,44430.4810088447,102.292503356934,5.06570514065573,99.5451275267237,96.5881918151072,94.156086346478,,97.2661755213664,3340.25278572443,,4.15039567460866,79.362438680677,1.55740674486307,72.9468469621213
EUU,2010,45251.0407991375,101.965263366699,4.85554870459093,99.521551551537,96.9219982019872,94.0624948034311,3.47349785369353,97.3834327281816,3268.03690840667,,4.00373203698476,79.6354307923887,1.5634616186116,73.1092331195545
EUU,2011,46206.0702456512,101.755767822266,4.69181003554849,99.4959289222003,96.6119443679205,94.1415698266007,,97.4919706055808,3523.01951869602,,3.85541661398435,80.1439505204153,1.52959407141605,73.2162096061221
EUU,2012,45788.921010839,101.635932922363,4.5453050026796,99.4699966675556,96.8854495011811,94.6175194172192,,97.6023490212846,3301.71038108101,,3.75930079211119,80.1657773209271,1.53161547008715,73.3526656193263
EUU,2013,45724.832051248,102.24144744873,4.4371936775856,99.4415806110876,94.6080396165818,94.2752758212057,,97.7124439563274,3463.64750492935,,3.65700964856713,80.4734324600181,1.50825013871459,73.5376776618371
EUU,2014,46455.5685991692,101.565223693848,4.34862512103113,99.4148094728497,95.1084650618812,93.9470191131682,,97.8201718336093,3550.25487120767,,3.58855214952449,80.8760173893061,1.53815734404476,73.6983165180291
EUU,2015,47490.9137112119,101.410186767578,4.27261915574541,99.379948163614,95.1641502335832,93.4801346437433,,97.9351226099889,3056.00162327666,,3.5296920202016,80.5707965259,1.54031619030692,73.8743742665848
EUU,2016,48336.5082885839,101.038848876953,4.19492071938833,99.3449634545531,94.5450578612736,93.576786477989,,98.0500976008884,3117.18625390947,,3.46985963772573,80.9529785979391,1.57060182280831,74.089077283109
EUU,2017,49704.2541206968,101.440933227539,4.09574635146789,99.3088682079879,93.9451526002145,94.1606923745244,,98.1386118496653,3295.21181360212,,3.41352152542385,80.9301511681956,1.56466473200747,74.1940799110393
EUU,2018,50737.2331625802,101.431221008301,4.01789187486254,99.2727494368561,94.0080930200533,94.4541273454936,,98.2040074710596,3553.26077514172,,3.35065732237221,81.0303425240609,1.54734162624575,74.3280995844319
EUU,2019,51662.076917369,101.538589477539,3.93757961783439,99.2369874870965,94.2318224702325,94.7320085095223,,98.2550272172695,3498.76733094227,,3.25658640389602,81.3194524901835,1.52767031959044,74.4596491524844
EUU,2020,48769.5135471727,100.829528808594,3.88832143169013,99.2070508163239,93.8353544797424,94.3286460270367,,98.3017410043911,3749.13990498742,,3.22392355209318,80.4414754678551,1.50409489252504,74.5499802167242
FIN,2005,52744.048034135,99.7841110229492,3.7,99.9999971053546,97.0,97.0,3.674,99.4481380769585,3236.85839844,27.6,3.0,78.8170731707317,1.8,68.5140529517604
FIN,2006,54653.981203281,99.7659530639648,3.6,100.0,97.0,97.0,3.691,99.4481326778555,3414.94140625,28.0,2.9,79.2146341463415,1.84,68.7588279849327
FIN,2007,57313.2916474478,99.6621475219727,3.5,99.9999969532681,99.0,98.0,3.729,99.4481210814901,3918.64453125,28.3,2.8,79.2634146341464,1.83,69.0200377316963
FIN,2008,57494.585352886,99.7198715209961,3.3,99.9999979690853,99.0,97.0,3.742,99.4481136953925,4486.33789063,27.8,2.7,79.5682926829268,1.85,69.2943672196361
FIN,2009,52599.1487066911,99.664192199707,3.2,99.9999991951693,99.0,98.0,3.775,99.4481065796544,4349.89501953,27.5,2.6,79.719512195122,1.86,69.546259966947
FIN,2010,54017.9458623339,99.6880569458008,3.0,100.0,99.0,98.0,3.44,99.4480868055649,4251.52880859,27.7,2.4,79.8707317073171,1.87,69.7855798796947
FIN,2011,55053.3906850323,99.7851867675781,2.9,100.0,99.0,97.0,3.543,99.4480530393252,4717.5078125,27.6,2.3,80.4707317073171,1.83,70.0583261874252
FIN,2012,53957.6680986279,99.7071228027344,2.8,99.9999978985936,99.0,97.0,3.556,99.4480121860374,4573.19726563,27.1,2.2,80.6268292682927,1.8,70.3661363168712
FIN,2013,53183.4286685126,99.6918487548828,2.6,99.9999962385025,98.0,97.0,3.386,99.4479919012629,4892.03369141,27.2,2.1,80.9756097560976,1.75,70.6742118159277
FIN,2014,52710.7334867778,99.6617202758789,2.6,99.9999970318793,98.0,96.0,3.448,99.447989639906,4922.4296875,26.8,2.1,81.1804878048781,1.71,70.9879168940753
FIN,2015,52782.4873926277,99.5672302246094,2.5,100.0,97.0,95.0,3.421,99.4479924994101,4128.20751953,27.1,2.0,81.4804878048781,1.65,71.3054930040604
FIN,2016,53984.6316254715,99.5080413818359,2.4,99.9999998933781,92.0,95.0,3.42,99.4479863794358,4108.73974609,27.1,2.0,81.4292682926829,1.57,71.6158383428171
FIN,2017,55637.2262781223,99.4682083129883,2.4,100.0,89.0,94.0,3.437,99.4479844608387,4235.75488281,27.4,1.9,81.6317073170732,1.49,71.9563038312956
FIN,2018,56226.337241343,99.7032012939453,2.4,99.999999309504,91.0,96.0,3.463,99.4479792179027,4521.27636719,27.3,1.9,81.7341463414634,1.41,72.3423467740343
FIN,2019,56922.4873163103,99.5557479858398,2.4,99.9999972852429,91.0,96.0,3.566,99.4479732107755,4459.9296875,27.7,1.9,81.9829268292683,1.35,72.7431214358314
FIN,2020,55424.8574989208,99.8175811767578,2.4,99.9999988873824,89.0,95.0,3.61,99.4479703400958,4736.21435547,27.1,1.9,81.9317073170732,1.37,73.0849439791673
FJI,2005,9745.58143908405,,23.3,94.9370413957201,96.0,90.0,,89.5944358182032,120.21074677,,17.3,65.983,2.917,49.8421361321385
FJI,2006,9837.08586688962,98.807487487793,23.5,94.9596519780134,98.0,92.0,,89.9493490621546,126.38617706,,17.4,66.126,2.905,50.2294752725468
FJI,2007,9672.29020465987,93.939826965332,23.5,94.9825498641787,99.0,94.0,,90.2946156798111,140.30192566,,17.4,66.161,2.872,50.6494569776975
FJI,2008,9711.96604105756,93.6200714111328,23.2,95.0125415500904,99.0,95.0,0.373,90.6391439703364,134.50354004,40.4,17.3,66.32,2.819,51.0979752573339
FJI,2009,9536.81722352305,93.1077728271484,22.8,95.0445350823456,99.0,95.0,0.41,90.9745036563402,121.05646515,,17.0,66.347,2.76,51.5628013169579
FJI,2010,9784.30360030575,,22.2,95.076983731919,99.0,96.0,,91.2985247970932,127.65603638,,16.6,66.778,2.696,52.0415147785104
FJI,2011,10020.6957548052,94.1014862060547,21.6,95.1097406179506,99.0,96.0,,91.6111034972406,140.93704224,,16.2,66.88,2.631,52.5335449475105
FJI,2012,10140.693585539,95.1824417114258,21.0,95.1429478152795,99.0,98.0,,91.9124427859318,153.56562805,,15.9,65.812,2.612,53.0383211294771
FJI,2013,10604.1559055372,96.6247792169561,20.7,95.1763187725966,99.0,94.0,0.77,92.2023735585411,158.51806641,36.7,15.7,66.545,2.604,53.5552726299291
FJI,2014,11183.3135250834,96.8942906526928,20.6,95.2100729129394,99.0,99.0,,92.4811636292608,178.31169128,,15.8,66.581,2.591,54.0838287543856
FJI,2015,11674.0633676202,99.3576818152788,20.9,95.2442012588905,99.0,98.0,0.813,92.7488640903171,169.47518921,,16.1,66.48,2.567,54.6234188083653
FJI,2016,11951.9196738327,100.256688986124,21.6,95.278634976057,95.0,97.0,,93.0055113848616,175.91635132,,16.8,66.657,2.518,55.1734720973874
FJI,2017,12597.327485488,102.960840496657,22.7,95.3133024356782,91.0,99.0,,93.2511716546291,185.69645691,,17.7,67.06,2.461,55.7408343449609
FJI,2018,13100.095939444,106.223152022315,24.2,95.3482691825769,94.0,95.0,,93.4859578759574,249.86022949,,19.0,66.965,2.419,56.2328347385698
FJI,2019,13056.3310937089,114.912590026855,25.7,95.3833163293103,97.0,94.0,,93.7099433236184,254.83047485,30.7,20.3,67.009,2.385,56.70989552257
FJI,2020,10812.0355014178,112.553329467773,27.2,95.4183568880338,97.0,92.0,,93.6215609537076,256.25967407,,21.6,66.924,2.357,57.186684691874
FRA,2005,48257.4650937971,104.636489868164,4.6,99.9999971982773,98.0,87.0,3.413,98.6592218035867,3575.02514648,29.8,3.3,80.1634146341463,1.94,77.4363315105438
FRA,2006,49223.247197008,104.278846740723,4.5,99.9999982498947,99.0,89.0,3.406,98.6584766292502,3811.55175781,29.7,3.3,80.8121951219512,2.0,77.3467240068648
FRA,2007,50157.7837477634,103.85977935791,4.4,99.9999991615937,99.0,90.0,3.388,98.6577403586305,4312.31054688,32.4,3.2,81.1121951219512,1.98,77.2457976606157
FRA,2008,50068.2969141379,103.622146606445,4.4,99.9999991289051,99.0,89.0,3.385,98.6569940968678,4807.37451172,33.0,3.2,81.2146341463415,2.01,77.1561901569367
FRA,2009,48404.9657826363,103.041137695312,4.3,99.9999982791976,98.0,89.0,3.339,98.6562410005115,4737.578125,32.7,3.1,81.4146341463415,2.0,77.1005391809676
FRA,2010,49130.422942344,102.761512756348,4.2,99.9999989035929,99.0,89.0,3.345,98.6554802968933,4593.66308594,33.7,3.1,81.6634146341463,2.03,77.0962844808803
FRA,2011,50085.6829779109,102.691101074219,4.2,99.9999974748476,99.0,89.0,3.124,98.654714524901,4936.95605469,33.3,3.1,82.1146341463415,2.01,77.1182717387509
FRA,2012,49935.6269081617,102.523162841797,4.1,100.0,99.0,91.0,3.139,98.653944875706,4659.92431641,33.1,3.1,81.9682926829268,2.01,77.1669464919916
FRA,2013,50066.5304324783,102.276443481445,4.1,100.0,88.0,90.0,3.156,98.6531677411089,4884.71582031,32.5,3.1,82.219512195122,1.99,77.2440721470918
FRA,2014,50326.567863089,101.280349731445,4.1,99.999997234513,92.0,91.0,3.169,98.6523819620194,5007.29736328,32.3,3.1,82.719512195122,2.0,77.3524296788613
FRA,2015,50682.8953586333,101.989639282227,4.2,99.9999999037222,96.0,91.0,3.184,98.651596087179,4226.62646484,32.7,3.2,82.3219512195122,1.96,77.7610919150066
FRA,2016,50984.075297832,102.260429382324,4.2,100.0,95.0,90.0,3.2,98.6508068148027,4289.34716797,31.9,3.2,82.5731707317073,1.92,78.5999114705779
FRA,2017,51895.5662985838,102.417221069336,4.2,100.0,95.0,90.0,3.217,98.6500120942252,4436.63720703,31.6,3.3,82.5756097560976,1.89,78.6467804026368
FRA,2018,52560.9536243841,102.464408874512,4.2,99.9999999523043,95.0,91.0,3.214,98.6492124319546,4692.99511719,32.4,3.3,82.6756097560976,1.87,78.6714432536599
FRA,2019,53448.5548849943,102.447647094727,4.2,100.0,95.0,92.0,3.243,98.6484147946355,4519.98583984,31.2,3.3,82.8268292682927,1.86,78.6890784549356
FRA,2020,49311.333409639,102.651626586914,4.2,100.0,96.0,94.0,3.252,98.6476102264443,4760.08251953,30.7,3.3,82.1756097560976,1.82,78.7119131765249
FRO,2005,,,,100.0,,,,,,,,79.4453463414634,2.6115,36.3320579528809
FRO,2006,,,,100.0,,,,,,,,79.6898609756098,2.4764,36.4584197998047
FRO,2007,,,,100.0,,,,90.8834757181354,,,,79.9238243902439,2.5395,36.2929878234863
FRO,2008,54263.326408917,,,100.0,,,,90.8834757181354,,,,80.1460804878049,2.5294,36.4679222106934
FRO,2009,51534.6010087672,,,100.0,,,,90.8834757181354,,,,80.3695317073171,2.3435,36.8888092041016
FRO,2010,51480.252003895,,,100.0,,,,90.8834757181354,,,,80.604956097561,2.5033,37.2536926269531
FRO,2011,53441.4369353384,,,100.0,,,,90.8834757181354,,,,80.8518097560976,2.2832,37.2975959777832
FRO,2012,57524.5150997874,,,100.0,,,,90.8834757181354,,,,81.1060951219512,2.5311,37.3244972229004
FRO,2013,60950.0309827571,,,100.0,,,,90.8834757181354,,,,81.356643902439,2.5099,37.7414817810059
FRO,2014,64019.4156670638,,,100.0,,,,90.8834757181354,,,,81.5912048780488,2.5485,37.9093894958496
FRO,2015,64010.1614022331,,,100.0,,,,90.8834757181354,,,,81.7995975609756,2.411,38.1431503295898
FRO,2016,64156.3241575516,,,100.0,,,,,,,,81.962112195122,2.6078,38.3200225830078
FRO,2017,65461.9113301074,,,100.0,,,,,,,,82.1062926829268,2.4684,38.3324699401855
FRO,2018,66192.0494379671,,,100.0,,,,,,,,82.2486024390244,2.5015,38.4058837890625
FRO,2019,68136.6617957112,,,100.0,,,,,,,,82.3912829268293,2.4187,38.3945655822754
FRO,2020,66037.9361506945,,,100.0,,,,,,,,82.5341926829268,2.3301,38.6689987182617
FSM,2005,3710.19849742597,110.222869873047,35.9,91.1951753562302,94.0,96.0,0.557,45.4876394243693,397.91644287,42.4,31.6,64.906,3.595,22.3299999237061
FSM,2006,3717.65782403635,,35.9,91.0757916103303,67.0,83.0,,49.5754813600361,245.42320251,,31.6,64.859,3.514,22.3275140420008
FSM,2007,3684.20209326281,109.700736999512,35.6,90.9564078644304,79.0,92.0,,53.6633232957029,258.64785767,,31.5,64.844,3.439,22.3208324539882
FSM,2008,3622.04886559734,,35.3,90.8370241185305,85.0,86.0,0.588,57.7511652313697,289.50195313,,31.3,64.849,3.368,22.3111192453232
FSM,2009,3702.36131622048,,34.8,90.7176403726307,91.0,86.0,0.1942,61.8390071670365,325.56570435,,30.9,64.865,3.313,22.2995385016606
FSM,2010,3780.25132792653,,34.1,90.5982566267308,85.0,80.0,,65.9268491027033,361.96511841,,30.3,64.892,3.271,22.2903529875138
FSM,2011,3917.44641481482,,33.4,90.4788728808309,84.0,92.0,,70.0146910383701,378.15283203,,29.8,64.969,3.223,22.2914664135472
FSM,2012,3847.14743528337,,32.6,90.359489134931,81.0,91.0,0.667,74.1025329740369,372.10220337,,29.0,65.08,3.18,22.2942568788425
FSM,2013,3696.74550378941,95.0318576353091,31.6,90.2401053890312,81.0,91.0,,78.1903749097037,354.82269287,40.1,28.2,65.179,3.133,22.2986323961146
FSM,2014,3592.81901389543,97.3142040069009,30.7,90.1207216431313,77.0,83.0,,82.2782168453705,345.01589966,,27.4,65.294,3.091,22.3046193122479
FSM,2015,3739.35968767448,93.5670535707402,29.8,90.0013378972314,72.0,74.0,,86.3660587810373,362.27624512,,26.7,65.306,3.049,22.3122336099411
FSM,2016,3774.03193396948,94.0772018432617,28.9,89.8819541513315,69.0,70.0,,90.4539007167041,399.77108765,,25.9,65.576,3.001,22.3214896137555
FSM,2017,3838.04534289261,94.2192600897319,28.1,89.8819541513315,73.0,76.0,,90.4539007167041,409.11758423,,25.2,65.761,2.957,22.332401189542
FSM,2018,3838.64054793262,96.2881950207594,27.3,89.8819541513315,75.0,73.0,,90.4539007167041,428.00738525,,24.5,65.943,2.922,22.3449820355433
FSM,2019,3965.05377269396,94.3598499009745,26.4,89.8819541513315,78.0,78.0,0.762,90.4539007167041,425.28103638,,23.7,66.196,2.883,22.359245777081
FSM,2020,3861.29319570301,87.4240454357085,25.6,89.8819541513315,83.0,79.0,0.974,90.4539007167041,403.03540039,,23.0,65.878,2.852,22.3752060036598
GAB,2005,20385.2899909124,,63.6,82.4519182271315,45.0,55.0,,32.6738741656831,188.91426086,42.2,44.3,62.978,4.21,83.4326746392243
GAB,2006,19224.1268658387,,61.8,82.8900757983957,45.0,55.0,,33.9024749587278,211.9914093,,43.2,63.259,4.17,84.0852434737431
GAB,2007,19751.876221581,,59.7,83.3155701870669,81.0,62.0,,35.1495484187274,246.78276062,,41.9,63.619,4.142,84.6900183387136
GAB,2008,18493.0921102783,,57.6,83.7295160274396,82.0,67.0,0.0968,36.4153101145998,275.89450073,,40.8,64.011,4.118,85.2437672472316
GAB,2009,17911.1458491118,,55.6,84.1307212542328,76.0,63.0,,37.6987238584805,277.62945557,,40.0,64.361,4.138,85.7432582123932
GAB,2010,18530.5760935497,,53.4,84.5207296199844,67.0,62.0,,39.0002582968992,206.87702942,,38.8,64.715,4.153,86.1852592472945
GAB,2011,19153.0878200945,129.775996342797,51.3,84.899267815442,75.0,72.0,,40.3193752929904,261.37597656,,37.5,65.102,4.151,86.5665383650315
GAB,2012,19450.402706679,,49.4,85.2673947991113,82.0,71.0,,41.6563306484328,225.07722473,,36.4,65.438,4.086,86.8838635787001
GAB,2013,19836.455485141,,47.3,85.6239250935099,79.0,70.0,,43.0100058976352,261.29452515,,35.3,65.751,4.019,87.1482480671637
GAB,2014,20008.9899778716,,45.8,85.9658863110068,70.0,61.0,,44.3780097930999,233.05368042,,34.7,66.07,3.953,87.6236017962969
GAB,2015,20147.7116201795,,44.4,86.2930339752905,80.0,68.0,,45.7595556064781,187.27270508,,33.7,66.336,3.921,88.085308383892
GAB,2016,19988.1755963186,,42.7,86.606465035897,75.0,64.0,0.34,47.1547496987424,207.50273132,,32.6,66.583,3.921,88.5445883406178
GAB,2017,19555.707882916,,41.4,86.9072462361888,75.0,63.0,0.653,48.5637395217699,192.47543335,38.0,32.0,66.816,3.913,89.0009733256896
GAB,2018,19225.5982574678,,39.9,87.1959828592503,70.0,59.0,0.618,49.9863984455825,209.28697205,,31.1,67.043,3.908,89.4539949981866
GAB,2019,19491.4067631396,100.171603677222,38.5,87.472846570073,70.0,62.0,0.603,51.4223011158649,205.99945068,,30.1,67.337,3.884,89.9031850170394
GAB,2020,18681.4840738546,,36.8,87.7393004139279,63.0,53.0,0.586,52.8720170958258,227.2480011,,28.8,67.073,3.831,90.3480750410147
GBR,2005,48304.6753205932,105.804710388184,6.0,99.9999990459371,91.0,82.0,2.4,99.1244438943876,3528.16162109,35.5,5.1,79.0487804878049,1.76,80.4455938127627
GBR,2006,49000.9535382241,104.354072570801,5.9,99.9999963913423,92.0,85.0,2.45,99.1231962812761,3802.56347656,35.9,5.0,79.2487804878049,1.82,80.5464353583991
GBR,2007,50045.9163092519,103.104919433594,5.8,99.9999991747697,92.0,86.0,2.481,99.1219715621849,4415.51220703,34.4,4.9,79.4487804878049,1.86,80.6483331957387
GBR,2008,49629.0498697349,105.741943359375,5.6,100.0,92.0,86.0,2.559,99.120754731585,4280.36083984,35.4,4.8,79.6,1.91,80.7547673906116
GBR,2009,46995.5449961945,105.421241760254,5.4,100.0,93.0,86.0,2.642,99.1195549793574,3813.02758789,35.1,4.6,80.0512195121951,1.89,80.8692180088478
GBR,2010,47682.6525150443,105.673240661621,5.2,100.0,94.0,89.0,2.645,99.1183667076519,3876.33911133,33.7,4.4,80.4024390243902,1.92,80.995165116277
GBR,2011,47714.2894262827,105.026260375977,5.0,100.0,95.0,90.0,2.682,99.1171899348744,4123.70019531,33.2,4.3,80.9512195121951,1.91,81.1359685592627
GBR,2012,48099.6594401942,105.805061340332,4.8,99.9999990594779,95.0,92.0,2.69,99.1160182938712,4204.08300781,33.1,4.1,80.9048780487805,1.92,81.2905667759508
GBR,2013,48600.5100807266,105.356399536133,4.6,100.0,95.0,93.0,2.702,99.1148585484301,4340.16992188,32.7,4.0,81.0048780487805,1.83,81.4573768694887
GBR,2014,49763.17387988,100.012603759766,4.5,100.0,95.0,93.0,2.738,99.1137061018797,4733.37060547,33.1,3.9,81.3048780487805,1.81,81.6355750750722
GBR,2015,50462.8329992477,100.21656036377,4.5,100.0,95.0,93.0,2.767,99.1125609623652,4470.09228516,33.3,3.9,80.9560975609756,1.8,81.8243772295647
GBR,2016,51168.2925796814,100.397789001465,4.4,99.9999991226354,94.0,92.0,2.773,99.1114197755495,4043.35253906,33.1,3.8,81.1560975609756,1.79,82.0229991698295
GBR,2017,52429.1275538988,100.803619384766,4.4,99.9999980808565,94.0,92.0,2.802,99.1102920996894,3938.65234375,32.6,3.8,81.2560975609756,1.74,82.23065673273
GBR,2018,52983.039541197,101.355537414551,4.4,99.9999994148157,94.0,92.0,2.828,99.1091755535877,4233.62988281,33.7,3.8,81.2560975609756,1.68,82.4465657551295
GBR,2019,53374.0927628482,101.944190979004,4.4,100.0,93.0,91.0,2.932,99.1080626668205,4260.03222656,32.8,3.8,81.3691219512195,1.632,82.6699420738913
GBR,2020,47930.5490378931,102.265762329102,4.4,100.0,93.0,91.0,3.028,99.1069628063769,4865.97802734,32.7,3.9,80.331756097561,1.571,82.9000015258789
GEO,2005,8485.58670534953,109.41764831543,23.3,94.7414845988638,82.0,90.0,3.991,78.5154686105649,132.22496033,37.4,19.1,70.689,1.583,53.0036280624359
GEO,2006,9337.98906420101,109.272163391113,21.0,94.8835839201569,88.0,96.0,4.055,79.1671925516486,152.0617218,36.9,17.3,70.983,1.617,53.3593916521584
GEO,2007,10567.2747164758,110.829132080078,19.0,95.0243626038677,98.0,97.0,4.099,79.817561698029,195.9908905,38.1,15.6,70.985,1.697,53.7706073945741
GEO,2008,10856.1031328003,109.99112701416,17.1,95.1637450762018,92.0,97.0,4.205,80.4663116596926,281.84671021,38.5,14.1,70.949,1.832,54.2232719833673
GEO,2009,10553.0896395853,108.244682312012,15.5,95.3017390158594,88.0,83.0,4.438,81.1134334337122,270.2170105,38.2,12.9,71.058,1.993,54.7033821122222
GEO,2010,11294.3685917112,107.155245895564,14.2,95.4384260318316,92.0,94.0,4.679,81.7591448045186,287.75900269,39.5,11.8,71.732,1.973,55.1969344748228
GEO,2011,12288.6828861156,107.761952206271,13.1,95.5737249468986,94.0,91.0,4.747,82.4031867443918,315.29684448,39.6,10.9,72.485,1.915,55.6899257648533
GEO,2012,13193.9596974054,109.651399821348,12.2,95.7077336027359,92.0,93.0,4.75,83.0457915125519,349.90432739,39.0,10.2,72.672,1.929,56.1683526759979
GEO,2013,13913.0018245661,110.575228390453,11.5,95.8402895547886,93.0,97.0,4.799,83.6864716943759,368.16253662,38.6,9.6,73.025,1.993,56.6182119019407
GEO,2014,14475.3135356035,109.976680992118,11.0,95.9715499431682,91.0,92.0,5.081,84.3256691388097,392.86099243,37.6,9.2,73.105,2.18,57.0237612994258
GEO,2015,14936.8434116647,107.800106850779,10.6,96.1014497266011,94.0,96.0,5.313,84.963148689816,347.71783447,36.5,8.9,73.241,2.214,57.3803800455672
GEO,2016,15442.9564358054,104.042509897438,10.2,96.2306438542473,92.0,93.0,6.351,85.6008234007507,369.51849365,36.6,8.7,73.136,2.228,57.6984032005062
GEO,2017,16237.6242230275,102.937767734127,10.0,96.3588824042299,91.0,95.0,6.478,86.2379416213095,377.92520142,37.9,8.5,73.435,2.136,57.9996827205757
GEO,2018,17228.6790847503,100.786840229187,9.8,96.4862775476087,93.0,98.0,7.51,86.8748222310992,365.91583252,36.4,8.3,73.985,2.093,58.3038181862576
